CPU,NUMERO_ITERACION,LATENCIA
2,2221,25923
2,2222,27311
2,2223,26682
2,2224,27479
2,2225,25997
2,2226,26922
2,2227,25923
2,2228,25960
2,2229,26367
2,2230,27849
2,2231,25849
2,2232,27237
2,2233,25775
2,2234,26201
2,2235,26219
2,2236,27849
2,2237,26182
2,2238,26923
2,2239,26108
2,2240,27163
2,2241,30719
2,2242,31144
2,2243,31386
2,2244,31090
2,2245,25182
2,2246,31256
2,2247,31219
2,2248,26552
2,2249,26923
2,2250,26034
2,2251,26700
2,2252,28127
2,2253,26663
2,2254,26145
2,2255,26515
2,2256,26534
2,2257,43497
2,2258,31867
2,2259,31422
2,2260,31479
2,2261,30849
2,2262,30959
2,2263,29534
2,2264,31589
2,2265,31663
2,2266,31589
2,2267,31034
2,2268,31941
2,2269,30719
2,2270,31237
2,2271,30960
2,2272,31256
2,2273,31108
2,2274,30385
2,2275,30905
2,2276,31293
2,2277,31145
2,2278,30645
2,2279,28626
2,2280,44071
2,2281,30719
2,2282,30849
2,2283,31367
2,2284,31237
2,2285,31311
2,2286,31756
2,2287,31108
2,2288,26163
2,2289,30978
2,2290,30571
2,2291,31441
2,2292,30311
2,2293,30848
2,2294,31404
2,2295,31107
2,2296,30979
2,2297,31756
2,2298,28701
2,2299,26478
2,2300,31516
2,2301,30275
2,2302,29868
2,2303,30349
2,2304,30738
2,2305,31127
2,2306,30960
2,2307,30979
2,2308,25922
2,2309,25626
2,2310,32126
2,2311,31627
2,2312,31627
2,2313,31330
2,2314,32163
2,2315,27108
2,2316,31144
2,2317,30275
2,2318,30552
2,2319,31275
2,2320,31238
2,2321,31552
2,2322,31237
2,2323,31219
2,2324,31349
2,2325,36848
2,2326,31479
2,2327,32719
2,2328,26015
2,2329,36496
2,2330,30719
2,2331,36275
2,2332,30960
2,2333,32682
2,2334,29608
2,2335,31997
2,2336,30904
2,2337,27627
2,2338,31756
2,2339,33978
2,2340,30571
2,2341,36200
2,2342,26756
2,2343,30886
2,2344,30015
2,2345,31479
2,2346,30052
2,2347,35349
2,2348,30404
2,2349,34664
2,2350,30405
2,2351,30478
2,2352,30997
2,2353,36274
2,2354,25312
2,2355,30627
2,2356,30311
2,2357,30312
2,2358,29645
2,2359,31645
2,2360,30256
2,2361,27145
2,2362,30645
2,2363,29645
2,2364,30386
2,2365,30534
2,2366,29663
2,2367,29960
2,2368,26552
2,2369,31497
2,2370,30330
2,2371,31034
2,2372,30885
2,2373,30663
2,2374,26256
2,2375,29904
2,2376,30311
2,2377,31052
2,2378,30034
2,2379,30478
2,2380,30422
2,2381,27460
2,2382,30016
2,2383,30089
2,2384,30238
2,2385,30552
2,2386,30442
2,2387,30608
2,2388,30774
2,2389,30386
2,2390,29793
2,2391,30830
2,2392,30441
2,2393,30627
2,2394,30756
2,2395,30108
2,2396,30497
2,2397,29923
2,2398,30589
2,2399,27015
2,2400,30923
2,2401,30571
2,2402,30645
2,2403,30700
2,2404,30460
2,2405,49293
2,2406,29905
2,2407,29811
2,2408,30016
2,2409,30330
2,2410,30275
2,2411,28756
2,2412,30738
2,2413,30608
2,2414,30182
2,2415,30571
2,2416,31978
2,2417,29867
2,2418,30053
2,2419,30090
2,2420,30497
2,2421,30330
2,2422,26589
2,2423,27589
2,2424,25552
2,2425,26441
2,2426,25627
2,2427,26071
2,2428,25479
2,2429,26182
2,2430,26089
2,2431,26182
2,2432,25256
2,2433,26590
2,2434,25312
2,2435,27015
2,2436,26608
2,2437,26460
2,2438,25386
2,2439,26312
2,2440,25423
2,2441,27423
2,2442,25868
2,2443,26368
2,2444,25515
2,2445,26497
2,2446,25163
2,2447,26756
2,2448,25571
2,2449,26441
2,2450,25293
2,2451,25960
2,2452,25386
2,2453,26571
2,2454,26071
2,2455,26126
2,2456,25256
2,2457,25645
2,2458,25090
2,2459,25849
2,2460,25442
2,2461,26016
2,2462,24996
2,2463,25719
2,2464,25979
2,2465,26238
2,2466,25460
2,2467,26478
2,2468,25294
2,2469,26442
2,2470,25238
2,2471,26608
2,2472,25571
2,2473,26145
2,2474,25404
2,2475,26478
2,2476,25348
2,2477,26052
2,2478,62515
2,2479,28348
2,2480,30645
2,2481,25756
2,2482,29923
2,2483,25497
2,2484,31201
2,2485,25515
2,2486,25701
2,2487,25367
2,2488,29812
2,2489,25663
2,2490,30053
2,2491,25571
2,2492,29885
2,2493,25459
2,2494,26442
2,2495,25349
2,2496,29274
2,2497,25108
2,2498,26312
2,2499,25942
2,2500,28645
2,2501,25848
2,2502,30312
2,2503,25404
2,2504,25941
2,2505,25201
2,2506,25534
2,2507,25368
2,2508,29515
2,2509,25534
2,2510,26294
2,2511,25441
2,2512,27108
2,2513,25460
2,2514,26349
2,2515,25645
2,2516,26108
2,2517,25145
2,2518,25682
2,2519,25089
2,2520,26293
2,2521,25422
2,2522,26571
2,2523,25238
2,2524,26330
2,2525,25478
2,2526,26793
2,2527,25774
2,2528,26701
2,2529,25423
2,2530,26608
2,2531,25386
2,2532,26941
2,2533,25145
2,2534,26089
2,2535,25089
2,2536,24682
2,2537,24571
2,2538,27923
2,2539,26478
2,2540,27422
2,2541,26182
2,2542,27293
2,2543,26127
2,2544,27367
2,2545,26071
2,2546,27034
2,2547,26034
2,2548,26293
2,2549,25904
2,2550,27034
2,2551,25959
2,2552,27552
2,2553,26274
2,2554,27034
2,2555,25922
2,2556,27348
2,2557,26201
2,2558,26942
2,2559,26645
2,2560,27348
2,2561,25775
2,2562,27182
2,2563,26089
2,2564,28737
2,2565,26738
2,2566,27349
2,2567,26256
2,2568,26664
2,2569,25867
2,2570,26830
2,2571,25830
2,2572,27701
2,2573,26145
2,2574,27182
2,2575,26145
2,2576,26923
2,2577,26312
2,2578,26145
2,2579,25922
2,2580,26904
2,2581,26182
2,2582,27089
2,2583,25978
2,2584,27052
2,2585,26182
2,2586,27052
2,2587,25700
2,2588,28182
2,2589,26627
2,2590,27127
2,2591,25997
2,2592,26367
2,2593,26423
2,2594,27627
2,2595,25922
2,2596,27033
2,2597,25663
2,2598,26089
2,2599,26293
2,2600,27182
2,2601,25608
2,2602,26885
2,2603,26608
2,2604,27164
2,2605,21422
2,2606,28330
2,2607,26516
2,2608,27126
2,2609,26126
2,2610,27497
2,2611,25849
2,2612,26219
2,2613,25923
2,2614,26997
2,2615,26256
2,2616,27256
2,2617,25590
2,2618,27089
2,2619,25589
2,2620,26923
2,2621,25867
2,2622,26922
2,2623,25608
2,2624,26830
2,2625,25904
2,2626,27312
2,2627,26053
2,2628,25959
2,2629,26071
2,2630,26942
2,2631,25886
2,2632,27145
2,2633,25700
2,2634,26071
2,2635,26145
2,2636,27052
2,2637,25664
2,2638,26812
2,2639,25405
2,2640,26275
2,2641,26034
2,2642,27090
2,2643,26071
2,2644,27090
2,2645,26367
2,2646,26886
2,2647,26645
2,2648,28330
2,2649,31145
2,2650,26034
2,2651,25960
2,2652,26275
2,2653,27497
2,2654,26608
2,2655,30793
2,2656,26126
2,2657,29682
2,2658,25812
2,2659,26941
2,2660,26719
2,2661,27312
2,2662,25738
2,2663,30293
2,2664,25867
2,2665,30126
2,2666,25923
2,2667,27089
2,2668,26107
2,2669,30478
2,2670,25904
2,2671,27182
2,2672,25997
2,2673,27201
2,2674,25793
2,2675,27534
2,2676,25700
2,2677,26645
2,2678,25589
2,2679,26830
2,2680,25700
2,2681,26848
2,2682,25423
2,2683,26997
2,2684,25830
2,2685,26997
2,2686,25385
2,2687,27145
2,2688,25941
2,2689,27182
2,2690,25719
2,2691,27164
2,2692,26700
2,2693,27459
2,2694,26034
2,2695,27164
2,2696,25645
2,2697,26886
2,2698,26534
2,2699,27256
2,2700,25868
2,2701,26719
2,2702,25886
2,2703,26978
2,2704,25589
2,2705,27534
2,2706,21626
2,2707,28515
2,2708,26626
2,2709,27311
2,2710,26608
2,2711,27126
2,2712,26016
2,2713,26979
2,2714,26033
2,2715,27052
2,2716,26460
2,2717,27645
2,2718,26052
2,2719,26849
2,2720,26293
2,2721,26274
2,2722,25719
2,2723,26904
2,2724,26200
2,2725,26757
2,2726,25941
2,2727,27163
2,2728,26774
2,2729,27700
2,2730,25608
2,2731,26960
2,2732,26256
2,2733,26793
2,2734,26367
2,2735,26868
2,2736,25849
2,2737,26923
2,2738,25923
2,2739,26923
2,2740,25997
2,2741,27311
2,2742,25959
2,2743,27071
2,2744,26033
2,2745,27089
2,2746,26163
2,2747,27053
2,2748,26034
2,2749,26996
2,2750,25904
2,2751,27015
2,2752,26701
2,2753,27330
2,2754,25941
2,2755,26904
2,2756,26256
2,2757,27460
2,2758,26182
2,2759,26293
2,2760,25682
2,2761,26774
2,2762,25774
2,2763,26997
2,2764,27367
2,2765,27830
2,2766,26164
2,2767,26404
2,2768,26090
2,2769,26997
2,2770,25904
2,2771,26922
2,2772,26941
2,2773,28016
2,2774,25923
2,2775,26034
2,2776,25775
2,2777,27034
2,2778,25478
2,2779,27533
2,2780,26053
2,2781,27089
2,2782,25534
2,2783,25978
2,2784,25904
2,2785,27571
2,2786,26164
2,2787,26923
2,2788,25886
2,2789,26849
2,2790,26682
2,2791,27367
2,2792,25756
2,2793,26978
2,2794,25978
2,2795,26978
2,2796,26145
2,2797,27164
2,2798,25979
2,2799,27182
2,2800,25960
2,2801,27108
2,2802,25960
2,2803,28182
2,2804,26108
2,2805,26997
2,2806,25775
2,2807,26682
2,2808,26404
2,2809,27664
2,2810,25922
2,2811,26701
2,2812,25868
2,2813,26886
2,2814,26348
2,2815,26590
2,2816,26886
2,2817,26590
2,2818,27108
2,2819,25923
2,2820,28163
2,2821,32330
2,2822,32960
2,2823,31645
2,2824,32479
2,2825,31293
2,2826,32404
2,2827,31330
2,2828,32330
2,2829,30719
2,2830,34812
2,2831,30256
2,2832,31385
2,2833,31108
2,2834,32497
2,2835,30867
2,2836,30663
2,2837,31515
2,2838,31330
2,2839,31312
2,2840,32145
2,2841,31053
2,2842,32238
2,2843,31385
2,2844,31867
2,2845,31793
2,2846,28089
2,2847,30960
2,2848,31034
2,2849,31034
2,2850,31200
2,2851,31293
2,2852,32404
2,2853,31497
2,2854,32460
2,2855,31126
2,2856,30793
2,2857,30867
2,2858,31904
2,2859,31164
2,2860,31201
2,2861,31182
2,2862,32756
2,2863,31256
2,2864,31979
2,2865,27367
2,2866,30738
2,2867,27053
2,2868,27682
2,2869,26090
2,2870,27052
2,2871,26015
2,2872,27626
2,2873,26348
2,2874,27367
2,2875,26663
2,2876,27978
2,2877,25737
2,2878,27274
2,2879,25904
2,2880,26997
2,2881,25664
2,2882,26812
2,2883,25664
2,2884,27682
2,2885,26497
2,2886,26996
2,2887,25811
2,2888,27256
2,2889,25534
2,2890,27237
2,2891,26978
2,2892,27775
2,2893,25886
2,2894,27126
2,2895,25904
2,2896,26997
2,2897,26479
2,2898,26978
2,2899,26570
2,2900,27052
2,2901,25737
2,2902,27219
2,2903,25867
2,2904,30886
2,2905,36645
2,2906,27126
2,2907,26738
2,2908,27182
2,2909,25811
2,2910,26719
2,2911,26293
2,2912,26941
2,2913,26219
2,2914,27349
2,2915,26052
2,2916,27367
2,2917,25960
2,2918,27960
2,2919,25941
2,2920,27256
2,2921,25922
2,2922,26885
2,2923,25849
2,2924,27294
2,2925,26293
2,2926,27663
2,2927,25867
2,2928,26886
2,2929,25756
2,2930,26996
2,2931,26441
2,2932,27479
2,2933,25941
2,2934,26793
2,2935,25830
2,2936,27015
2,2937,25700
2,2938,26849
2,2939,25867
2,2940,27071
2,2941,26201
2,2942,26979
2,2943,25867
2,2944,27034
2,2945,25793
2,2946,26960
2,2947,25682
2,2948,25682
2,2949,25701
2,2950,26756
2,2951,35182
2,2952,29348
2,2953,25830
2,2954,27219
2,2955,25441
2,2956,26682
2,2957,25552
2,2958,26590
2,2959,25552
2,2960,26701
2,2961,25793
2,2962,27256
2,2963,28182
2,2964,27590
2,2965,25868
2,2966,26793
2,2967,25608
2,2968,26904
2,2969,25626
2,2970,26793
2,2971,34423
2,2972,28534
2,2973,26090
2,2974,26905
2,2975,27589
2,2976,27793
2,2977,30626
2,2978,25942
2,2979,29534
2,2980,25719
2,2981,29756
2,2982,25737
2,2983,29645
2,2984,26645
2,2985,30071
2,2986,25756
2,2987,29626
2,2988,27164
2,2989,29737
2,2990,25886
2,2991,38218
2,2992,27460
2,2993,30534
2,2994,25738
2,2995,29885
2,2996,25830
2,2997,29885
2,2998,25701
2,2999,27719
2,3000,26311
2,3001,30219
2,3002,25608
2,3003,29700
2,3004,25830
2,3005,29571
2,3006,25589
2,3007,29774
2,3008,26496
2,3009,26997
2,3010,28238
2,3011,27904
2,3012,25682
2,3013,30182
2,3014,25682
2,3015,26979
2,3016,25627
2,3017,26589
2,3018,26127
2,3019,27127
2,3020,27238
2,3021,30608
2,3022,25312
2,3023,26590
2,3024,25775
2,3025,26867
2,3026,27256
2,3027,30126
2,3028,25553
2,3029,27719
2,3030,26052
2,3031,38534
2,3032,27607
2,3033,29515
2,3034,26182
2,3035,25923
2,3036,25756
2,3037,27348
2,3038,25830
2,3039,28404
2,3040,26071
2,3041,26163
2,3042,25922
2,3043,27811
2,3044,27163
2,3045,30682
2,3046,25719
2,3047,27349
2,3048,25793
2,3049,27645
2,3050,25478
2,3051,35478
2,3052,27682
2,3053,27553
2,3054,25941
2,3055,26793
2,3056,26552
2,3057,27904
2,3058,25997
2,3059,30218
2,3060,25442
2,3061,27016
2,3062,26367
2,3063,28516
2,3064,25627
2,3065,26626
2,3066,25515
2,3067,26978
2,3068,25516
2,3069,26515
2,3070,27052
2,3071,27312
2,3072,25570
2,3073,29997
2,3074,25534
2,3075,26775
2,3076,27422
2,3077,26997
2,3078,25534
2,3079,26756
2,3080,26015
2,3081,26682
2,3082,27608
2,3083,26848
2,3084,25423
2,3085,26775
2,3086,25737
2,3087,29978
2,3088,26904
2,3089,28182
2,3090,25701
2,3091,34923
2,3092,27090
2,3093,30348
2,3094,25756
2,3095,25738
2,3096,25812
2,3097,27108
2,3098,27386
2,3099,27201
2,3100,25515
2,3101,26701
2,3102,25459
2,3103,26626
2,3104,20997
2,3105,28311
2,3106,26015
2,3107,25775
2,3108,26441
2,3109,27460
2,3110,25831
2,3111,36015
2,3112,27831
2,3113,27182
2,3114,25664
2,3115,27052
2,3116,25404
2,3117,26849
2,3118,25831
2,3119,25830
2,3120,26238
2,3121,27312
2,3122,25645
2,3123,26330
2,3124,25960
2,3125,26497
2,3126,25774
2,3127,26756
2,3128,25719
2,3129,26589
2,3130,25812
2,3131,34053
2,3132,27516
2,3133,27108
2,3134,25571
2,3135,26664
2,3136,27330
2,3137,27423
2,3138,26682
2,3139,26923
2,3140,25904
2,3141,26960
2,3142,26645
2,3143,60460
2,3144,31108
2,3145,25590
2,3146,30033
2,3147,25738
2,3148,31274
2,3149,25700
2,3150,26997
2,3151,26293
2,3152,30404
2,3153,25682
2,3154,29830
2,3155,27904
2,3156,26996
2,3157,25774
2,3158,30775
2,3159,25719
2,3160,29515
2,3161,25589
2,3162,29349
2,3163,25534
2,3164,26089
2,3165,25570
2,3166,26664
2,3167,26830
2,3168,29034
2,3169,26219
2,3170,27071
2,3171,34941
2,3172,32738
2,3173,26033
2,3174,29941
2,3175,27219
2,3176,27367
2,3177,26479
2,3178,27311
2,3179,26201
2,3180,27775
2,3181,26034
2,3182,29700
2,3183,25682
2,3184,29867
2,3185,26071
2,3186,26960
2,3187,27534
2,3188,27330
2,3189,25645
2,3190,30053
2,3191,26182
2,3192,27126
2,3193,25719
2,3194,27312
2,3195,26274
2,3196,27441
2,3197,25775
2,3198,29793
2,3199,25811
2,3200,26719
2,3201,26756
2,3202,27719
2,3203,26033
2,3204,27182
2,3205,25719
2,3206,30367
2,3207,25774
2,3208,26775
2,3209,27368
2,3210,26812
2,3211,34293
2,3212,28701
2,3213,26330
2,3214,27071
2,3215,25571
2,3216,27441
2,3217,26182
2,3218,27478
2,3219,25701
2,3220,26774
2,3221,26904
2,3222,31348
2,3223,25811
2,3224,26719
2,3225,25645
2,3226,26737
2,3227,25682
2,3228,27571
2,3229,26034
2,3230,30552
2,3231,33885
2,3232,28812
2,3233,26312
2,3234,26663
2,3235,27275
2,3236,26960
2,3237,25812
2,3238,30590
2,3239,25497
2,3240,29590
2,3241,25570
2,3242,27089
2,3243,26163
2,3244,26330
2,3245,26200
2,3246,26515
2,3247,25701
2,3248,29904
2,3249,25552
2,3250,28127
2,3251,26737
2,3252,27127
2,3253,26219
2,3254,27608
2,3255,26330
2,3256,26848
2,3257,25682
2,3258,26830
2,3259,25423
2,3260,27441
2,3261,27533
2,3262,27015
2,3263,25682
2,3264,26793
2,3265,25756
2,3266,26534
2,3267,25682
2,3268,27015
2,3269,26775
2,3270,26978
2,3271,34108
2,3272,28460
2,3273,26034
2,3274,26627
2,3275,25849
2,3276,28459
2,3277,26108
2,3278,26794
2,3279,26367
2,3280,27052
2,3281,25793
2,3282,27589
2,3283,27423
2,3284,27886
2,3285,25997
2,3286,26923
2,3287,25663
2,3288,26756
2,3289,25441
2,3290,27515
2,3291,34330
2,3292,28608
2,3293,26145
2,3294,26812
2,3295,27719
2,3296,27219
2,3297,25738
2,3298,26645
2,3299,26034
2,3300,26756
2,3301,26071
2,3302,27441
2,3303,25978
2,3304,27293
2,3305,25571
2,3306,26645
2,3307,25701
2,3308,28534
2,3309,27219
2,3310,27978
2,3311,28015
2,3312,26275
2,3313,27237
2,3314,25441
2,3315,26885
2,3316,26441
2,3317,32460
2,3318,26238
2,3319,30015
2,3320,25738
2,3321,30645
2,3322,25793
2,3323,30034
2,3324,27033
2,3325,27016
2,3326,25923
2,3327,27089
2,3328,25626
2,3329,31775
2,3330,25812
2,3331,26515
2,3332,25794
2,3333,29163
2,3334,26330
2,3335,27737
2,3336,28052
2,3337,30996
2,3338,26108
2,3339,30127
2,3340,25997
2,3341,27256
2,3342,25959
2,3343,32367
2,3344,25941
2,3345,27867
2,3346,26627
2,3347,30071
2,3348,26145
2,3349,26812
2,3350,27645
2,3351,26645
2,3352,26201
2,3353,30182
2,3354,25978
2,3355,29497
2,3356,26053
2,3357,46941
2,3358,31738
2,3359,32330
2,3360,25848
2,3361,35034
2,3362,27182
2,3363,27496
2,3364,28756
2,3365,27534
2,3366,27627
2,3367,31349
2,3368,26015
2,3369,30182
2,3370,26071
2,3371,26423
2,3372,25830
2,3373,30164
2,3374,26108
2,3375,47607
2,3376,26978
2,3377,27182
2,3378,26275
2,3379,30589
2,3380,25719
2,3381,26682
2,3382,30330
2,3383,30700
2,3384,30886
2,3385,34367
2,3386,26756
2,3387,30293
2,3388,30330
2,3389,30460
2,3390,25941
2,3391,24459
2,3392,21682
2,3393,25626
2,3394,26478
2,3395,26294
2,3396,26719
2,3397,23571
2,3398,21793
2,3399,25942
2,3400,26053
2,3401,31941
2,3402,30663
2,3403,28553
2,3404,26294
2,3405,30404
2,3406,30848
2,3407,30700
2,3408,30663
2,3409,32681
2,3410,26108
2,3411,26182
2,3412,30868
2,3413,30756
2,3414,28478
2,3415,27812
2,3416,25849
2,3417,29775
2,3418,31145
2,3419,30497
2,3420,31219
2,3421,28756
2,3422,26089
2,3423,27052
2,3424,25608
2,3425,26700
2,3426,25904
2,3427,26052
2,3428,25886
2,3429,30627
2,3430,30664
2,3431,30460
2,3432,30719
2,3433,28552
2,3434,26311
2,3435,29830
2,3436,31108
2,3437,30626
2,3438,31645
2,3439,30219
2,3440,26108
2,3441,31090
2,3442,30053
2,3443,30793
2,3444,30219
2,3445,27774
2,3446,26182
2,3447,29774
2,3448,30422
2,3449,30589
2,3450,30089
2,3451,28719
2,3452,26071
2,3453,30034
2,3454,30422
2,3455,30423
2,3456,30182
2,3457,28053
2,3458,26053
2,3459,29719
2,3460,30719
2,3461,30700
2,3462,30849
2,3463,28182
2,3464,26126
2,3465,29904
2,3466,35849
2,3467,30867
2,3468,35978
2,3469,27015
2,3470,30349
2,3471,29904
2,3472,31052
2,3473,25608
2,3474,33756
2,3475,26330
2,3476,29219
2,3477,31182
2,3478,37627
2,3479,26922
2,3480,30867
2,3481,26071
2,3482,29627
2,3483,25923
2,3484,26941
2,3485,26682
2,3486,30404
2,3487,25923
2,3488,27682
2,3489,26219
2,3490,40793
2,3491,28256
2,3492,30997
2,3493,25942
2,3494,29997
2,3495,26164
2,3496,27405
2,3497,26090
2,3498,30515
2,3499,25904
2,3500,26571
2,3501,21312
2,3502,27164
2,3503,25497
2,3504,29552
2,3505,24997
2,3506,26126
2,3507,25071
2,3508,25886
2,3509,25052
2,3510,37848
2,3511,26756
2,3512,25460
2,3513,24923
2,3514,26793
2,3515,25164
2,3516,29256
2,3517,25126
2,3518,26071
2,3519,25237
2,3520,26201
2,3521,25015
2,3522,29497
2,3523,24978
2,3524,26164
2,3525,24941
2,3526,25904
2,3527,25534
2,3528,29441
2,3529,25145
2,3530,33775
2,3531,25923
2,3532,25867
2,3533,25052
2,3534,26349
2,3535,25071
2,3536,25163
2,3537,25385
2,3538,26275
2,3539,25256
2,3540,29200
2,3541,24849
2,3542,25645
2,3543,25311
2,3544,26608
2,3545,25515
2,3546,29645
2,3547,25034
2,3548,25756
2,3549,25441
2,3550,38626
2,3551,26571
2,3552,29515
2,3553,24885
2,3554,26015
2,3555,24849
2,3556,25478
2,3557,25034
2,3558,25922
2,3559,25127
2,3560,26071
2,3561,24886
2,3562,25922
2,3563,24644
2,3564,25923
2,3565,25071
2,3566,29552
2,3567,32590
2,3568,29848
2,3569,28238
2,3570,36627
2,3571,29645
2,3572,31497
2,3573,26960
2,3574,31237
2,3575,26034
2,3576,26793
2,3577,30182
2,3578,30349
2,3579,30941
2,3580,27386
2,3581,29682
2,3582,27460
2,3583,27756
2,3584,30015
2,3585,30127
2,3586,30182
2,3587,25774
2,3588,26756
2,3589,29219
2,3590,39127
2,3591,27793
2,3592,29904
2,3593,26089
2,3594,25738
2,3595,29960
2,3596,30182
2,3597,30201
2,3598,30441
2,3599,26664
2,3600,26700
2,3601,28904
2,3602,29867
2,3603,26515
2,3604,30922
2,3605,27089
2,3606,23312
2,3607,32774
2,3608,30238
2,3609,30404
2,3610,30774
2,3611,26849
2,3612,30071
2,3613,30700
2,3614,30145
2,3615,30441
2,3616,30238
2,3617,26237
2,3618,30090
2,3619,29700
2,3620,30349
2,3621,29812
2,3622,27460
2,3623,25589
2,3624,29960
2,3625,29996
2,3626,28923
2,3627,35700
2,3628,26108
2,3629,26645
2,3630,25348
2,3631,26849
2,3632,25163
2,3633,26108
2,3634,25107
2,3635,26033
2,3636,29422
2,3637,31404
2,3638,30201
2,3639,26368
2,3640,30607
2,3641,31274
2,3642,26293
2,3643,26886
2,3644,28979
2,3645,30830
2,3646,33960
2,3647,27996
2,3648,30367
2,3649,31052
2,3650,30237
2,3651,27737
2,3652,29311
2,3653,31145
2,3654,29848
2,3655,26793
2,3656,30201
2,3657,29774
2,3658,29701
2,3659,27201
2,3660,29367
2,3661,31422
2,3662,29626
2,3663,27367
2,3664,30830
2,3665,30034
2,3666,30219
2,3667,27478
2,3668,29682
2,3669,30034
2,3670,30089
2,3671,26737
2,3672,30127
2,3673,30256
2,3674,30182
2,3675,27627
2,3676,25534
2,3677,29460
2,3678,24534
2,3679,29997
2,3680,30219
2,3681,30589
2,3682,30256
2,3683,27718
2,3684,25404
2,3685,30275
2,3686,28515
2,3687,27145
2,3688,25219
2,3689,26312
2,3690,25330
2,3691,26053
2,3692,24849
2,3693,26256
2,3694,25219
2,3695,26127
2,3696,25497
2,3697,26274
2,3698,25404
2,3699,26033
2,3700,24775
2,3701,26034
2,3702,25126
2,3703,25886
2,3704,25293
2,3705,26774
2,3706,25071
2,3707,26090
2,3708,25034
2,3709,26163
2,3710,25608
2,3711,26997
2,3712,25589
2,3713,26848
2,3714,25848
2,3715,26905
2,3716,24997
2,3717,26442
2,3718,25553
2,3719,26534
2,3720,25552
2,3721,26108
2,3722,25534
2,3723,26145
2,3724,24978
2,3725,29719
2,3726,25478
2,3727,26441
2,3728,25256
2,3729,26311
2,3730,31034
2,3731,32126
2,3732,26978
2,3733,27497
2,3734,31293
2,3735,31886
2,3736,31885
2,3737,30682
2,3738,31275
2,3739,31627
2,3740,29478
2,3741,28516
2,3742,27737
2,3743,31812
2,3744,32126
2,3745,31311
2,3746,30848
2,3747,31274
2,3748,31219
2,3749,28052
2,3750,26590
2,3751,30793
2,3752,31182
2,3753,26904
2,3754,31960
2,3755,31071
2,3756,31126
2,3757,28534
2,3758,26200
2,3759,30515
2,3760,31219
2,3761,31775
2,3762,31516
2,3763,31515
2,3764,31293
2,3765,32163
2,3766,26904
2,3767,28960
2,3768,31238
2,3769,31497
2,3770,31163
2,3771,31571
2,3772,31774
2,3773,28959
2,3774,26200
2,3775,27293
2,3776,25386
2,3777,31830
2,3778,31016
2,3779,31460
2,3780,31663
2,3781,30867
2,3782,26737
2,3783,27552
2,3784,22737
2,3785,30923
2,3786,35460
2,3787,31053
2,3788,37256
2,3789,31571
2,3790,27442
2,3791,26349
2,3792,27645
2,3793,31737
2,3794,30664
2,3795,26738
2,3796,31830
2,3797,30775
2,3798,32663
2,3799,30570
2,3800,28756
2,3801,28534
2,3802,32293
2,3803,31089
2,3804,30608
2,3805,31590
2,3806,32996
2,3807,29034
2,3808,27886
2,3809,26682
2,3810,28922
2,3811,31627
2,3812,31608
2,3813,31627
2,3814,32200
2,3815,31571
2,3816,28830
2,3817,26145
2,3818,30608
2,3819,30960
2,3820,30774
2,3821,30923
2,3822,32997
2,3823,31200
2,3824,28182
2,3825,26219
2,3826,25812
2,3827,25923
2,3828,31923
2,3829,30978
2,3830,32515
2,3831,31145
2,3832,28552
2,3833,26144
2,3834,31904
2,3835,30293
2,3836,31034
2,3837,31367
2,3838,30719
2,3839,30441
2,3840,28700
2,3841,26349
2,3842,30626
2,3843,30700
2,3844,33904
2,3845,31108
2,3846,31089
2,3847,30904
2,3848,32608
2,3849,26959
2,3850,28867
2,3851,30608
2,3852,31089
2,3853,28219
2,3854,28515
2,3855,31700
2,3856,31422
2,3857,26867
2,3858,30423
2,3859,31089
2,3860,31756
2,3861,30534
2,3862,31941
2,3863,30811
2,3864,31479
2,3865,27015
2,3866,28460
2,3867,30422
2,3868,31941
2,3869,30960
2,3870,31144
2,3871,31015
2,3872,30682
2,3873,27552
2,3874,27756
2,3875,30552
2,3876,30904
2,3877,26274
2,3878,30385
2,3879,30645
2,3880,31108
2,3881,30830
2,3882,28348
2,3883,28682
2,3884,31127
2,3885,31385
2,3886,31367
2,3887,27219
2,3888,30589
2,3889,27238
2,3890,27552
2,3891,26533
2,3892,27404
2,3893,26052
2,3894,27368
2,3895,26108
2,3896,27534
2,3897,27090
2,3898,27237
2,3899,21293
2,3900,28442
2,3901,26219
2,3902,27478
2,3903,25348
2,3904,26219
2,3905,26108
2,3906,25942
2,3907,24885
2,3908,26182
2,3909,25274
2,3910,26201
2,3911,25478
2,3912,26015
2,3913,24886
2,3914,25942
2,3915,24959
2,3916,25830
2,3917,25015
2,3918,26996
2,3919,26330
2,3920,27219
2,3921,21108
2,3922,27182
2,3923,25422
2,3924,26737
2,3925,25682
2,3926,26219
2,3927,25219
2,3928,25442
2,3929,24608
2,3930,26330
2,3931,25219
2,3932,26275
2,3933,25071
2,3934,26181
2,3935,25348
2,3936,26015
2,3937,24978
2,3938,25867
2,3939,25070
2,3940,25904
2,3941,25200
2,3942,25404
2,3943,29922
2,3944,25311
2,3945,28867
2,3946,25071
2,3947,26015
2,3948,26385
2,3949,26385
2,3950,25738
2,3951,25108
2,3952,25181
2,3953,26090
2,3954,24997
2,3955,25738
2,3956,25015
2,3957,26238
2,3958,24942
2,3959,27238
2,3960,25607
2,3961,26293
2,3962,25182
2,3963,25867
2,3964,25423
2,3965,26367
2,3966,25441
2,3967,26589
